-0.4664	-0.4664	3.2721
-0.4664	-0.4664	3.2721
-0.4688	1.8833	-0.4688
-0.4688	1.8833	-0.4688
-0.4688	1.8833	-0.4688
-0.4688	1.8833	-0.4688
-0.4688	1.8833	-0.4688
-0.4688	1.8833	-0.4688
-0.4688	1.8833	-0.4688
-0.4688	1.8833	-0.4688
-0.4688	1.8833	-0.4688
-0.4688	1.8833	-0.4688
-0.4688	1.8833	-0.4688
-0.4688	1.8833	-0.4688
-0.4688	1.8833	-0.4688
-0.4690	2.3851	-1.5050
-0.4728	3.0756	-1.9849
-0.4829	2.5166	-1.0675
-0.4891	2.7101	-1.8169
-0.4899	0.5245	-1.8177
-0.4899	0.5245	-1.8177
-0.4946	4.3005	-1.3167
-0.4980	-0.0133	-0.6966
-0.4980	-0.0133	-0.6966
-0.4980	-0.0133	-0.6966
-0.4994	1.9761	1.7957
-0.5036	0.7617	-1.9349
-0.5145	0.3398	2.1641
-0.5145	0.3398	2.1641
-0.5145	0.3398	2.1641
-0.5145	0.3398	2.1641
-0.5145	0.3398	2.1641
-0.5155	0.3658	-0.3510
-0.5190	-0.6521	-1.8304
-0.5190	-0.6521	-1.8304
-0.5190	-0.6521	-1.8304
-0.5217	-0.1952	-0.5217
-0.5217	-0.1952	-0.5217
-0.5217	-0.1952	-0.5217
-0.5217	-0.1952	-0.5217
-0.5217	-0.1952	-0.5217
-0.5217	-0.1952	-0.5217
-0.5217	-0.1952	-0.5217
-0.5217	-0.1952	-0.5217
-0.5217	-0.1952	-0.5217
-0.5217	-0.1952	-0.5217
-0.5217	-0.1952	-0.5217
-0.5217	-0.1952	-0.5217
-0.5217	-0.1952	-0.5217
-0.5266	-0.5266	-0.5266
-0.5266	-0.5266	-0.5266
-0.5266	-0.5266	-0.5266
-0.5266	-0.5266	-0.5266
-0.5266	-0.5266	-0.5266
-0.5266	-0.5266	-0.5266
-0.5266	-0.5266	-0.5266
-0.5266	-0.5266	-0.5266
-0.5266	-0.5266	-0.5266
-0.5266	-0.5266	-0.5266
-0.5266	-0.5266	-0.5266
-0.5266	-0.5266	-0.5266
-0.5266	-0.5266	-0.5266
-0.5266	-0.5266	-0.5266
-0.5266	-0.5266	-0.5266
-0.5266	-0.5266	-0.5266
-0.5266	-0.5266	-0.5266
-0.5266	-0.5266	-0.5266
-0.5266	-0.5266	-0.5266
-0.5266	-0.5266	-0.5266
-0.5266	-0.5266	-0.5266
-0.5298	-1.1896	-1.4295
-0.5548	-0.5548	-0.5548
-0.5548	-0.5548	-0.5548
-0.5604	0.2939	-1.4147
-0.5609	2.7689	0.8799
-0.5609	2.7689	0.8799
-0.5609	2.7689	0.8799
-0.5609	2.7689	0.8799
-0.5609	2.7689	0.8799
-0.5609	2.7689	0.8799
-0.5609	2.7689	0.8799
-0.5609	2.7689	0.8799
-0.5609	2.7689	0.8799
-0.5609	2.7689	0.8799
-0.5609	2.7689	0.8799
-0.5609	2.7689	0.8799
-0.5609	2.7689	0.8799
-0.5609	2.7689	0.8799
-0.5609	2.7689	0.8799
-0.5609	2.7689	0.8799
-0.5609	2.7689	0.8799
-0.5623	-0.5623	-0.5623
-0.5636	-0.5636	-0.5636
-0.5643	-0.5643	-0.5643
-0.5643	-0.5643	-0.5643
-0.5738	0.3889	-0.8759
-0.5738	0.3889	-0.8759
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5814	-0.5814	2.9515
-0.5904	-0.5904	3.1238
-0.5904	-0.5904	3.1238
-0.5904	-0.5904	3.1238
-0.6024	2.2848	2.6398
-0.6036	2.7992	-0.7122
-0.6036	2.7992	-0.7122
-0.6036	2.7992	-0.7122
-0.6036	2.7992	-0.7122
-0.6036	2.7992	-0.7122
-0.6163	0.2380	-1.4706
-0.6220	-0.6220	-0.6220
-0.6220	-0.6220	-0.6220
-0.6258	1.2837	-1.9536
-0.6258	1.2837	-1.9536
-0.6273	-0.6273	-0.6273
-0.6273	-0.6273	-0.6273
-0.6273	-0.6273	-0.6273
-0.6273	-0.6273	-0.6273
-0.6273	-0.6273	-0.6273
-0.6273	-0.6273	-0.6273
-0.6273	-0.6273	-0.6273
-0.6273	-0.6273	-0.6273
-0.6273	-0.6273	-0.6273
-0.6273	-0.6273	-0.6273
-0.6273	-0.6273	-0.6273
-0.6273	-0.6273	-0.6273
-0.6273	-0.6273	-0.6273
-0.6273	-0.6273	-0.6273
-0.6273	-0.6273	-0.6273
-0.6273	-0.6273	-0.6273
-0.6278	1.8477	1.6673
-0.6278	1.8477	1.6673
-0.6278	1.8477	1.6673
-0.6278	1.8477	1.6673
-0.6278	1.8477	1.6673
-0.6336	1.8419	1.8671
-0.6336	1.8419	1.8671
-0.6595	-1.3193	0.8259
-0.6595	-1.3193	0.8259
-0.6645	-0.6645	-0.6645
-0.6645	-0.6645	-0.6645
-0.6645	-0.6645	-0.6645
-0.6686	-0.6686	-0.6686
-0.6720	-0.6720	-0.6720
-0.6737	1.8018	-1.9115
-0.6739	5.4109	-1.9429
-0.6751	1.3578	0.4978
-0.6765	-0.7090	-0.2608
-0.6765	-0.7090	-0.2608
-0.6789	-0.6789	-0.6789
-0.6818	1.5624	7.1921
-0.6832	-0.6832	-0.6832
-0.6832	-0.6832	-0.6832
-0.6832	-0.6832	-0.6832
-0.6832	-0.6832	-0.6832
-0.6840	-0.8001	-2.0118
-0.6939	1.7491	-1.5160
-0.6939	1.7491	-1.5160
-0.6997	-1.6944	1.8161
-0.7034	-1.3632	2.1354
-0.7034	-1.3632	2.1354
-0.7054	4.5616	-2.8875
-0.7058	0.9865	-1.6055
-0.7058	0.9865	-1.6055
-0.7058	0.9865	-1.6055
-0.7074	-0.7399	-0.2917
-0.7241	0.0977	-1.1627
-0.7272	-0.7272	-0.7272
-0.7295	2.6357	1.2404
-0.7397	-0.7722	0.8448
-0.7397	-0.7722	0.8448
-0.7458	-0.7458	-0.7458
-0.7458	-0.7458	-0.7458
-0.7650	-1.2032	0.8195
-0.7708	-0.7708	-0.7708
-0.7754	-0.2907	-0.9740
-0.7801	2.1801	-2.2165
-0.7816	0.0419	-1.1472
-0.7843	-1.2269	-2.1121
-0.7866	0.9262	-0.7866
-0.7910	-0.8235	-0.3753
-0.7927	-0.7927	2.7601
-0.7927	-0.7927	2.7601
-0.7927	-0.7927	2.7601
-0.7927	-0.7927	2.7601
-0.7968	-0.2420	1.7528
-0.7983	0.3654	-1.6360
-0.8030	-0.8030	1.5821
-0.8043	-0.8043	-0.8043
-0.8077	2.3987	-1.6620
-0.8115	0.0782	2.3962
-0.8141	3.4430	-1.7770
-0.8179	-0.8179	-0.8179
-0.8179	-0.8179	-0.8179
-0.8179	-0.8179	-0.8179
-0.8179	-0.8179	-0.8179
-0.8179	-0.8179	-0.8179
-0.8218	0.7032	-1.7215
-0.8218	0.7032	-1.7215
-0.8227	1.6528	-2.0605
-0.8246	0.0204	-0.6601
-0.8380	-0.5397	-1.0972
-0.8383	2.4915	0.6025
-0.8485	-0.8793	-0.3598
-0.8485	-0.8793	-0.3598
-0.8485	-0.8793	-0.3598
-0.8540	1.4656	-0.4383
-0.8540	1.4656	-0.4383
-0.8549	-0.5284	-0.8549
-0.8563	-0.8733	-0.8399
-0.8563	-0.8733	-0.8399
-0.8563	-0.8733	-0.8399
-0.8563	-0.8733	-0.8399
-0.8652	-0.5558	-0.8486
-0.8652	-0.5558	-0.8486
-0.8652	-0.5558	-0.8486
-0.8652	-0.5558	-0.8486
-0.8652	-0.5558	-0.8486
-0.8652	-0.5558	-0.8486
-0.8652	-0.5558	-0.8486
-0.8722	-0.8722	2.8663
-0.8722	-0.8722	2.8663
-0.8722	-0.8722	2.8663
-0.8722	-0.8722	2.8663
-0.8743	-1.5341	1.7589
-0.8746	1.4775	-0.8746
-0.8838	1.4275	1.7948
-0.8840	3.9436	1.6167
-0.8861	-0.0318	1.7925
-0.8883	0.4356	-2.1997
-0.8883	0.4356	-2.1997
-0.8999	2.7912	-1.9528
-0.9020	-1.3771	-0.6453
-0.9052	1.5703	1.3899
-0.9052	1.5703	1.3899
-0.9052	1.5703	1.3899
-0.9088	-0.5823	-0.9088
-0.9088	-0.5823	-0.9088
-0.9121	-0.9121	2.6208
-0.9143	1.9398	-1.9503
-0.9157	-0.5892	-0.9157
-0.9203	-0.0660	1.7583
-0.9203	-0.0660	1.7583
-0.9203	-0.0660	1.7583
-0.9203	-0.0660	1.7583
-0.9203	-0.0660	1.7583
-0.9203	-0.0660	1.7583
-0.9203	-0.0660	1.7583
-0.9203	-0.0660	1.7583
-0.9203	-0.0660	1.7583
-0.9203	-0.0660	1.7583
-0.9203	-0.0660	1.7583
-0.9203	-0.0660	1.7583
-0.9203	-0.0660	1.7583
-0.9203	-0.0660	1.7583
-0.9203	-0.0660	1.7583
-0.9203	-0.0660	1.7583
-0.9203	-0.0660	1.7583
-0.9203	-0.0660	1.7583
-0.9203	-0.0660	1.7583
-0.9203	-0.0660	1.7583
-0.9217	-0.9387	-0.9053
-0.9248	-0.9248	-0.9248
-0.9352	1.4169	2.8033
-0.9442	-0.6177	1.4409
-0.9491	-0.9491	1.4360
-0.9513	5.0571	-3.0434
-0.9517	2.6876	-3.0274
-0.9599	3.8954	-0.9599
-0.9599	3.8954	-0.9599
-0.9601	1.5154	1.3350
-0.9622	0.7506	2.5707
-0.9622	0.7506	2.5707
-0.9630	-0.0357	0.1662
-0.9630	-0.0357	0.1662
-0.9630	-0.0357	0.1662
-0.9630	-0.0357	0.1662
-0.9630	-0.0357	0.1662
-0.9630	-0.0357	0.1662
-0.9630	-0.0357	0.1662
-0.9630	-0.0357	0.1662
-0.9630	-0.0357	0.1662
-0.9630	-0.0357	0.1662
-0.9630	-0.0357	0.1662
-0.9630	-0.0357	0.1662
-0.9630	-0.0357	0.1662
-0.9630	-0.0357	0.1662
-0.9630	-0.0357	0.1662
-0.9630	-0.0357	0.1662
-0.9630	-0.0357	0.1662
-0.9630	-0.0357	0.1662
-0.9662	-0.1119	-1.8205
-0.9681	1.7998	-2.1729
-0.9775	-0.9775	2.7367
-0.9811	-0.6546	-0.9811
-0.9811	-0.6546	-0.9811
-0.9840	-0.6745	-0.9676
-0.9840	-0.6745	-0.9676
-0.9840	-0.6745	-0.9676
-0.9840	-0.6745	-0.9676
-0.9840	-0.6745	-0.9676
-0.9840	-0.6745	-0.9676
-0.9840	-0.6745	-0.9676
-0.9840	-0.6745	-0.9676
-0.9840	-0.6745	-0.9676
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9930	-0.9930	2.7455
-0.9930	-0.9930	2.7455
-0.9930	-0.9930	2.7455
-0.9930	-0.9930	2.7455
-0.9930	-0.9930	2.7455
-0.9930	-0.9930	2.7455
-0.9930	-0.9930	2.7455
-0.9930	-0.9930	2.7455
-0.9930	-0.9930	2.7455
-0.9930	-0.9930	2.7455
-1.0130	1.4300	1.6978
-1.0143	5.9924	-2.2833
-1.0245	0.7177	-2.3523
-1.0245	0.7177	-2.3523
-1.0245	0.7177	-2.3523
-1.0263	-0.9909	1.0753
-1.0263	-0.9909	1.0753
-1.0273	2.3025	4.1520
-1.0297	4.6522	0.4111
-1.0331	-1.0331	-1.0331
-1.0331	-1.0331	-1.0331
-1.0400	-1.6998	0.4454
-1.0400	-1.6998	0.4454
-1.0449	3.7827	-2.2827
-1.0502	1.3019	2.4827
-1.0502	1.3019	2.4827
-1.0502	1.3019	2.4827
-1.0502	1.3019	2.4827
-1.0502	1.3019	2.4827
-1.0573	0.6230	-0.6416
-1.0573	0.6230	-0.6416
-1.0701	-1.0701	2.4827
-1.0701	-1.0701	2.4827
-1.0701	-1.0701	2.4827
-1.0719	-1.1044	-0.6562
-1.0732	2.2566	0.5732
-1.0742	4.0038	-1.8834
-1.0908	1.2613	-1.0908
-1.0966	3.7310	1.1985
-1.0966	3.7310	1.1985
-1.1024	3.7252	1.3983
-1.1329	-1.1329	-1.1329
-1.1355	-0.8090	-1.1355
-1.1362	4.5457	0.5102
-1.1381	-1.1722	-1.1051
-1.1422	0.6735	0.2532
-1.1422	0.6735	0.2532
-1.1490	-0.8225	-1.1490
-1.1490	-0.8225	-1.1490
-1.1490	-0.8225	-1.1490
-1.1490	-0.8225	-1.1490
-1.1520	1.2001	-1.1520
-1.1558	-1.1204	2.9062
-1.1673	2.1147	-2.7543
-1.1711	-1.2019	-0.4794
-1.1711	-1.2019	-0.4794
-1.1711	-1.2019	-0.4794
-1.1711	-1.2019	-0.4794
-1.1711	-1.2019	-0.4794
-1.1711	-1.2019	-0.4794
-1.1711	-1.2019	-0.4794
-1.1711	-1.2019	-0.4794
-1.1722	0.5201	1.6666
-1.1735	0.6081	-0.8986
-1.1812	-1.5145	0.3042
-1.1818	-0.6578	-0.5286
-1.1818	-0.6578	-0.5286
-1.1818	-0.6578	-0.5286
-1.1818	-0.6578	-0.5286
-1.1818	-0.6578	-0.5286
-1.1818	-0.6578	-0.5286
-1.1818	-0.6578	-0.5286
-1.1818	-0.6578	-0.5286
-1.1818	-0.6578	-0.5286
-1.1818	-0.6578	-0.5286
-1.1818	-0.6578	-0.5286
-1.1818	-0.6578	-0.5286
-1.1889	6.2160	2.8326
-1.1908	4.7993	-2.9777
-1.1911	-1.1911	-1.1911
-1.1931	-0.8666	-1.1931
-1.1958	-0.8693	-1.1958
-1.1958	-0.8693	-1.1958
-1.1958	-0.8693	-1.1958
-1.1958	-0.8693	-1.1958
-1.1977	-0.3434	1.4809
-1.1982	-0.9042	-0.7825
-1.1982	-0.9042	-0.7825
-1.1982	-0.9042	-0.7825
-1.1982	-0.9042	-0.7825
-1.1982	-0.9042	-0.7825
-1.2055	-0.3512	-2.0598
-1.2248	2.5160	-1.1797
-1.2335	0.8298	-0.3871
-1.2335	2.3887	-3.2926
-1.2404	-0.3131	-0.1112
-1.2404	-0.3131	-0.1112
-1.2404	-0.3131	-0.1112
-1.2404	-0.3131	-0.1112
-1.2404	-0.3131	-0.1112
-1.2404	-0.3131	-0.1112
-1.2404	-0.3131	-0.1112
-1.2404	-0.3131	-0.1112
-1.2404	-0.3131	-0.1112
-1.2404	-0.3131	-0.1112
-1.2404	-0.3131	-0.1112
-1.2409	4.7504	-3.3164
-1.2430	-1.9128	-0.2787
-1.2493	-1.2493	-1.2493
-1.2579	-1.2904	2.6907
-1.2582	1.1857	-1.6556
-1.2592	-0.9498	-1.2426
-1.2592	-0.9498	-1.2426
-1.2615	1.0906	2.2913
-1.2615	1.0906	2.2913
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-1.2712	-0.3439	-0.1420
-1.2712	-0.3439	-0.1420
-1.2712	-0.3439	-0.1420
-1.2724	-1.2724	-1.2724
-1.2803	1.9615	1.9274
-1.2843	-1.2843	2.4542
-1.2843	-1.2843	2.4542
-1.2843	-1.2843	2.4542
-1.2843	-1.2843	2.4542
-1.2843	-1.2843	2.4542
-1.2843	-1.2843	2.4542
-1.2843	-1.2843	2.4542
-1.2843	-1.2843	2.4542
-1.2843	-1.2843	2.4542
-1.2843	-1.2843	2.4542
-1.2861	-1.2861	2.2468
-1.2906	2.5865	-2.1903
-1.2906	2.5865	-2.1903
-1.2984	-0.3711	0.1119
-1.2984	-0.3711	0.1119
-1.2984	-0.3711	0.1119
-1.3004	1.4675	-2.5052
-1.3013	1.4666	-2.5061
-1.3028	-0.9763	-1.3028
-1.3172	-1.0077	-1.3008
-1.3172	-1.0077	-1.3008
-1.3172	-1.0077	-1.3008
-1.3179	-1.3179	2.2150
-1.3179	-1.3179	2.2150
-1.3179	-1.3179	2.2150
-1.3181	3.5095	0.9770
-1.3204	-1.3204	2.2125
-1.3204	-1.3204	2.2125
-1.3204	-1.3204	2.2125
-1.3251	0.2645	-0.8682
-1.3251	0.2645	-0.8682
-1.3271	-0.3998	-0.1979
-1.3275	-1.0351	-1.2945
-1.3275	-1.0351	-1.2945
-1.3275	-1.0351	-1.2945
-1.3275	-1.0351	-1.2945
-1.3275	-1.0351	-1.2945
-1.3275	-1.0351	-1.2945
-1.3276	-0.4003	-0.1984
